"fecha","delito","x","y","colonia","municipio","clave_mun","hora","bien_afectado","zona_geografica"
"2017-02-01","abuso sexual infantil","-103.189489","20.292918","chapala centro","chapala","30","17:45","la libertad y la seguridad sexual","interior"
"2017-03-07","robo casa habitacion","-103.348674","20.289796","san juan cosala","jocotepec","50","17:45","el patrimonio","interior"
"2017-03-28","lesiones dolosas","-103.189489","20.292918","chapala centro","chapala","30","5:30","la vida y la integridad corporal","interior"
"2017-03-08","robo a negocio","-103.202052","20.291437","lourdes","chapala","30","17:45","el patrimonio","interior"
"2017-03-31","robo a vehiculos particulares","-103.192931","20.297235","plaza de toros","chapala","30","17:45","el patrimonio","interior"
"2017-03-27","lesiones dolosas","-103.337775","20.289964","san juan cosala","jocotepec","50","17:45","la vida y la integridad corporal","interior"
"2017-03-20","homicidio doloso","-103.136539","20.333375","san nicolas de ibarra","chapala","30","5:30","la vida y la integridad corporal","interior"
"2017-03-21","robo a negocio","-103.200232","20.291393","lourdes","chapala","30","5:30","el patrimonio","interior"
"2017-03-25","violencia familiar","-103.265916","20.299343","ajijic","chapala","30","17:45","la familia","interior"
"2017-03-03","robo casa habitacion","-103.020628","19.923604","pueblo bonito","mazamitla","59","5:30","el patrimonio","interior"
"2017-03-13","robo a vehiculos particulares","-103.192283","20.287815","chapala centro","chapala","30","5:30","el patrimonio","interior"
"2017-03-29","robo a negocio","-103.034916","19.934548","no disponible","mazamitla","59","17:45","el patrimonio","interior"
"2017-03-03","robo a int de vehiculos","-103.189489","20.292918","chapala centro","chapala","30","5:30","el patrimonio","interior"
"2017-03-19","robo a int de vehiculos","-103.189489","20.292918","chapala centro","chapala","30","5:30","el patrimonio","interior"
"2017-03-03","robo a vehiculos particulares","-103.0461","20.16239","lazaro cardenas y unidad","tizapan el alto","96","5:30","el patrimonio","interior"
"2017-03-30","lesiones dolosas","-103.186505","20.293619","la purisima","chapala","30","17:45","la vida y la integridad corporal","interior"
"2017-03-21","robo casa habitacion","-103.122091","20.392427","atotonilquillo","chapala","30","17:45","el patrimonio","interior"
"2017-03-01","robo a vehiculos particulares","-103.265916","20.299343","ajijic","chapala","30","17:45","el patrimonio","interior"
