"fecha","delito","x","y","colonia","municipio","clave_mun","hora","bien_afectado","zona_geografica"
"2017-09-28","robo a carga pesada","na","na","no disponible","acatlan de juarez","2","5:30","el patrimonio","interior"
"2017-09-05","lesiones dolosas","na","na","no disponible","san martin hidalgo","77","17:45","la vida y la integridad corporal","interior"
"2017-09-25","robo a vehiculos particulares","na","na","no disponible","zacoalco de torres","119","17:45","el patrimonio","interior"
"2017-09-01","violencia familiar","na","na","no disponible","zacoalco de torres","119","17:45","la familia","interior"
"2017-09-06","robo a negocio","na","na","no disponible","san martin hidalgo","77","17:45","el patrimonio","interior"
"2017-09-13","robo a negocio","na","na","no disponible","cocula","24","5:30","el patrimonio","interior"
"2017-09-05","abuso sexual infantil","na","na","no disponible","san martin hidalgo","77","5:30","la libertad y la seguridad sexual","interior"
"2017-09-09","robo a vehiculos particulares","na","na","no disponible","cocula","24","17:45","el patrimonio","interior"
"2017-09-18","violencia familiar","na","na","no disponible","cocula","24","17:45","la familia","interior"
"2017-09-28","robo a int de vehiculos","na","na","no disponible","zacoalco de torres","119","17:45","el patrimonio","interior"
"2017-09-27","robo a vehiculos particulares","na","na","no disponible","acatlan de juarez","2","17:45","el patrimonio","interior"
"2017-09-07","lesiones dolosas","na","na","no disponible","acatlan de juarez","2","5:30","la vida y la integridad corporal","interior"
"2017-09-13","lesiones dolosas","na","na","no disponible","cocula","24","17:45","la vida y la integridad corporal","interior"
"2017-10-11","robo a casa habitacion","na","na","no disponible","atoyac","14","5:30","el patrimonio","interior"
"2017-10-03","robo a persona","na","na","no disponible","acatlan de juarez","2","5:30","el patrimonio","interior"
