"fecha","delito","x","y","colonia","municipio","clave_mun","hora","bien_afectado","zona_geografica"
"2023-06-07","Lesiones dolosas",-104.70073784657282,19.223190376386366,"VILLA OBREGON","Cihuatlán",22,"12:55","La vida y la integridad corporal","Interior"
"2023-10-17","Lesiones dolosas",-104.44898348532371,19.62613540280066,"NO DISPONIBLE","Casimiro Castillo",21,"15:50","La vida y la integridad corporal","Interior"
"2023-10-10","Lesiones dolosas",-104.53452198585636,19.621846100155363,"LO ARADO","Casimiro Castillo",21,"17:30","La vida y la integridad corporal","Interior"
"2023-09-27","Lesiones dolosas",-104.47344725379448,19.245894889022637,"NO DISPONIBLE","Cihuatlán",22,"18:00","La vida y la integridad corporal","Interior"
"2023-11-03","Lesiones dolosas",-104.43762275059888,19.600536509417225,"CENTRO","Casimiro Castillo",21,"18:00","La vida y la integridad corporal","Interior"
"2023-08-09","Lesiones dolosas",-104.47344725379448,19.245894889022637,"NO DISPONIBLE","Cihuatlán",22,"19:00","La vida y la integridad corporal","Interior"
"2023-08-10","Lesiones dolosas",-104.47344725379448,19.245894889022637,"NO DISPONIBLE","Cihuatlán",22,"19:00","La vida y la integridad corporal","Interior"
"2023-08-10","Lesiones dolosas",-104.87400735952919,19.283390013595316,"NO DISPONIBLE","La Huerta",43,"19:00","La vida y la integridad corporal","Interior"
"2023-11-01","Lesiones dolosas",-105.31841938456593,19.921190783563496,"NO DISPONIBLE","Tomatlán",100,"20:00","La vida y la integridad corporal","Interior"
"2023-11-07","Lesiones dolosas",-104.56203982476642,19.241241640467173,"CENTRO","Cihuatlán",22,"20:00","La vida y la integridad corporal","Interior"
"2023-11-21","Lesiones dolosas",-104.48292832187954,19.637145746724993,"CORRAL DE PIEDRA DE NUEVO","Casimiro Castillo",21,"20:30","La vida y la integridad corporal","Interior"
"2023-07-13","Lesiones dolosas",-104.43691608974822,19.6047513923751,"CENTRO","Casimiro Castillo",21,"21:00","La vida y la integridad corporal","Interior"
"2023-04-05","Lesiones dolosas",-104.59344675364514,19.1870087056806,"NO DISPONIBLE","Cihuatlán",22,"23:30","La vida y la integridad corporal","Interior"
"2023-12-22","Lesiones dolosas",-104.1820637847622,19.42533932288044,"NO DISPONIBLE","Cuautitlán de García Barragán",27,"14:00","La vida y la integridad corporal","Interior"
"2023-11-28","Lesiones dolosas",-104.64311497312231,19.226618065391104,"EL AGUACATE","Cihuatlán",22,"04:00","La vida y la integridad corporal","Interior"
"2023-11-28","Lesiones dolosas",-104.70159276161255,19.222979392767094,"VILLA OBREGON","Cihuatlán",22,"10:30","La vida y la integridad corporal","Interior"
"2023-06-22","Lesiones dolosas",-104.42901134060848,19.60508644991076,"LAZARO CARDENAS","Casimiro Castillo",21,"07:30","La vida y la integridad corporal","Interior"
"2023-09-07","Lesiones dolosas",-104.51289943459172,19.53809476958623,"NO DISPONIBLE","Casimiro Castillo",21,"07:30","La vida y la integridad corporal","Interior"
"2023-06-08","Lesiones dolosas",-104.50926225227371,19.452312911120877,"LAGUNILLAS DE MACUACA (LAGUNILLAS)","Cuautitlán de García Barragán",27,"10:00","La vida y la integridad corporal","Interior"
"2023-10-19","Lesiones dolosas",-104.43836072554836,19.600339188886462,"CENTRO","Casimiro Castillo",21,"14:40","La vida y la integridad corporal","Interior"
"2023-05-22","Lesiones dolosas",-104.36350406493709,19.452532845294936,"CENTRO","Cuautitlán de García Barragán",27,"14:50","La vida y la integridad corporal","Interior"
